Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location
100949,3334.0,2023-02-09,POS,Netflix,Clothing,1858.24,Credit Card,Approved,Longmouth
100950,1058.0,2023-02-09,,Apple Store,Travel,3949.02,Debit Card,Declined,Markport
100951,3208.0,,Mobile Payment,Apple Store,Electronics,2457.51,UPI,Approved,Whitemouth
100952,1868.0,2023-02-09,ATM,Apple Store,Dining,2238.83,Debit Card,Approved,East Michaelmouth
100953,3605.0,,ATM,Apple Store,Electronics,3927.39,Debit Card,Approved,Christopherburgh
100954,2349.0,2023-02-09,POS,Walmart,Clothing,137.82,Debit Card,Approved,Port Christopherton
100955,4137.0,2023-02-09,Mobile Payment,Netflix,Dining,4229.28,UPI,Approved,Kimberlyfurt
100956,3330.0,2023-02-09,POS,Uber,Entertainment,2430.69,Credit Card,,Zacharyburgh
100957,1333.0,2023-02-09,ATM,Apple Store,Electronics,,UPI,Approved,New Brookemouth
100958,2081.0,2023-02-09,Mobile Payment,Apple Store,Travel,4052.69,Debit Card,Approved,West Charles
100959,3073.0,2023-02-09,POS,Walmart,Dining,200.1,PayPal,Approved,
100960,3866.0,2023-02-10,,BestBuy,Electronics,91.78,Debit Card,,Salinasstad
100961,4908.0,2023-02-10,ATM,Target,Electronics,1518.94,Debit Card,Approved,Chadport
100962,4753.0,2023-02-10,Online,Uber,Dining,3309.68,PayPal,Approved,
100963,3011.0,2023-02-10,Online,Apple Store,Dining,1004.41,,Approved,
100964,4001.0,2023-02-10,Online,Walmart,Dining,3142.79,,Approved,East Daniel
100965,4062.0,2023-02-10,Online,Amazon,,593.33,UPI,Approved,Chanshire
100966,1796.0,2023-02-10,,Netflix,Electronics,1508.05,Debit Card,Approved,Keithtown
100967,1346.0,2023-02-10,Online,Target,Groceries,,Debit Card,Approved,Peterton
100968,3016.0,2023-02-10,ATM,Target,Clothing,1711.51,Credit Card,Approved,Tonyfort
100969,3891.0,2023-02-10,POS,Amazon,,786.15,PayPal,,West Richard
100970,2717.0,2023-02-10,Mobile Payment,Amazon,Groceries,,PayPal,Approved,Newtonstad
100971,,2023-02-10,POS,Walmart,Electronics,2844.54,UPI,,Guerreromouth
100972,1238.0,2023-02-10,,Netflix,Travel,1868.69,Debit Card,,Mcleanville
100973,1236.0,2023-02-10,Mobile Payment,Uber,Entertainment,2906.54,,Approved,Lake Jeffreyfurt
100974,4241.0,2023-02-10,Online,Amazon,Dining,570.88,Credit Card,Approved,South Robinville
100975,1323.0,2023-02-10,Online,Netflix,Electronics,4395.02,PayPal,Approved,North Jennifer
100976,4420.0,2023-02-10,ATM,Target,Dining,4776.52,PayPal,Approved,Burnsmouth
100977,1929.0,2023-02-10,Mobile Payment,Apple Store,Clothing,1901.86,Credit Card,Approved,
100978,2329.0,2023-02-10,ATM,Target,Travel,3871.43,UPI,Pending,Jonathanland
100979,4298.0,2023-02-10,Mobile Payment,Amazon,Electronics,291.79,UPI,Approved,Phillipport
100980,4208.0,2023-02-10,,Walmart,Travel,4011.6,Debit Card,Approved,
100981,1115.0,,ATM,Target,Dining,1633.62,,Declined,Heatherview
100982,3703.0,2023-02-10,ATM,Target,Travel,4389.6,,Approved,New Edwardchester
100983,4412.0,2023-02-10,Mobile Payment,,Dining,1657.15,PayPal,Approved,Danielleside
100984,3554.0,2023-02-11,POS,Uber,,1144.86,,Approved,Port Brittney
100985,1120.0,,POS,Netflix,Dining,1418.2,Debit Card,Approved,Cassandrachester
100986,3352.0,2023-02-11,Online,Target,Clothing,3457.97,UPI,Approved,Dunlapmouth
100987,,2023-02-11,Mobile Payment,Walmart,Travel,1186.4,PayPal,Approved,East Kyle
100988,1160.0,2023-02-11,Online,Amazon,Travel,1305.29,UPI,Approved,South Alisonhaven
100989,3045.0,2023-02-11,POS,Netflix,Groceries,573.86,PayPal,,North Meredithhaven
100990,3354.0,2023-02-11,Online,Netflix,Travel,194.37,PayPal,Approved,Lake Shelbyton
100991,3882.0,2023-02-11,Mobile Payment,Walmart,Entertainment,,Debit Card,Approved,Hollandville
100992,4291.0,2023-02-11,Mobile Payment,Walmart,Clothing,4485.59,Debit Card,Approved,New Ericbury
100993,3066.0,,ATM,Target,Travel,,UPI,Approved,Brandonfurt
100994,2433.0,2023-02-11,Online,Amazon,Entertainment,3154.55,Credit Card,Approved,South Frederickbury
100995,3893.0,2023-02-11,Online,Amazon,,696.27,Debit Card,Approved,New Dustin
100996,4102.0,2023-02-11,ATM,Target,Groceries,3263.83,UPI,Approved,Nathanbury
100997,,2023-02-11,Mobile Payment,Walmart,Dining,4761.25,Credit Card,Approved,Pattersonchester
100998,2715.0,2023-02-11,POS,Amazon,Travel,,PayPal,Declined,North Jennifer
100999,4248.0,2023-02-11,Online,Netflix,Clothing,3044.92,Credit Card,,East Mercedestown
101000,,2023-02-11,ATM,Target,Dining,3102.44,PayPal,,Sophiabury
101001,4676.0,2023-02-11,Mobile Payment,Target,Entertainment,3798.63,Credit Card,Approved,Danieltown
101002,1611.0,2023-02-11,Mobile Payment,Target,Clothing,4631.66,PayPal,,East Joseph
101003,1922.0,2023-02-11,Mobile Payment,Netflix,Groceries,3175.25,PayPal,Approved,Port Markborough
101004,3276.0,2023-02-11,Online,BestBuy,Dining,3135.54,Debit Card,Approved,Kochborough
101005,2284.0,2023-02-11,Online,BestBuy,Clothing,,UPI,Approved,Kerriborough
101006,3268.0,2023-02-11,,Apple Store,Dining,1910.84,Credit Card,Declined,Danielmouth
101007,3392.0,2023-02-11,ATM,Target,Travel,3503.1,UPI,Approved,Cookchester
101008,4091.0,2023-02-12,Online,BestBuy,Entertainment,785.24,Credit Card,Declined,Meganfort
101009,1287.0,2023-02-12,Online,Walmart,Groceries,2613.79,PayPal,,Maureenmouth
101010,1882.0,2023-02-12,ATM,Amazon,Groceries,2429.21,Debit Card,Approved,Lake Eric
101011,2690.0,2023-02-12,Online,BestBuy,Clothing,3402.76,UPI,Approved,Port Trevor
101012,3174.0,2023-02-12,Mobile Payment,Netflix,,837.1,UPI,Approved,Bryanville
101013,4683.0,2023-02-12,,Walmart,Travel,575.42,,Approved,Lisaville
101014,4533.0,2023-02-12,ATM,BestBuy,Clothing,196.25,UPI,Approved,Patriciaview
101015,3120.0,2023-02-12,POS,Target,Entertainment,831.54,UPI,Approved,Castillotown
101016,4436.0,2023-02-12,Online,Amazon,Dining,1643.89,,Approved,Dodsonfurt
101017,2493.0,,POS,Netflix,Entertainment,1341.21,Debit Card,Approved,Lake Susantown
101018,,2023-02-12,ATM,Walmart,Groceries,942.81,PayPal,Approved,Flowersland
101019,3442.0,2023-02-12,POS,,Electronics,239.35,Credit Card,Declined,Smithburgh
101020,2241.0,2023-02-12,Online,Apple Store,Travel,2485.6,PayPal,Approved,Port Anthonymouth
101021,2116.0,2023-02-12,POS,Uber,Electronics,3229.44,Debit Card,Approved,Edwardston
101022,4275.0,2023-02-12,ATM,Walmart,Dining,4248.47,Debit Card,Approved,Moontown
101023,3580.0,2023-02-12,Mobile Payment,Netflix,Clothing,2657.57,PayPal,Approved,Markside
101024,1573.0,2023-02-12,Online,Uber,Entertainment,165.13,Debit Card,Approved,North Williamshire
101025,4542.0,2023-02-12,Online,,Clothing,4831.38,,Declined,Rodriguezborough
101026,2184.0,2023-02-12,Online,BestBuy,Travel,2575.97,UPI,Approved,West Josephshire
101027,4510.0,2023-02-12,Online,Walmart,Clothing,4081.54,PayPal,Approved,North Heather
101028,4734.0,2023-02-12,ATM,Apple Store,,3022.29,UPI,Approved,Evansview
101029,2653.0,2023-02-12,Online,,Entertainment,2243.53,Credit Card,Approved,North Ricky
101030,3234.0,2023-02-12,Mobile Payment,BestBuy,Entertainment,1017.95,PayPal,Approved,Vickiton
101031,4945.0,2023-02-12,,Target,Dining,1093.54,PayPal,Approved,North Jonathan
101032,2292.0,2023-02-13,ATM,Netflix,Electronics,4719.03,Credit Card,Approved,
101033,2596.0,2023-02-13,,,Entertainment,4227.4,PayPal,,Lorrainechester
101034,3839.0,2023-02-13,ATM,,Groceries,4890.85,UPI,Approved,Jonathanberg
101035,1186.0,2023-02-13,Mobile Payment,Uber,Electronics,2347.03,Credit Card,Approved,East Robertview
101036,4087.0,2023-02-13,Online,Walmart,Electronics,3369.21,PayPal,Approved,Port Tyler
101037,4238.0,2023-02-13,Mobile Payment,Amazon,Dining,4839.38,UPI,Approved,West Michaelhaven
101038,3998.0,2023-02-13,Mobile Payment,Netflix,Travel,147.63,UPI,Approved,Port Christopherland
101039,4540.0,2023-02-13,Online,Target,Dining,1446.52,PayPal,Approved,Ericbury
101040,2246.0,2023-02-13,,Amazon,,4944.29,Credit Card,Approved,Fieldsport
101041,2009.0,2023-02-13,Online,Apple Store,Clothing,1840.91,PayPal,Approved,Gomezfurt
101042,3719.0,2023-02-13,Mobile Payment,Uber,Entertainment,4225.45,Debit Card,Approved,Jameshaven
101043,2768.0,2023-02-13,Mobile Payment,Uber,Travel,372.61,Debit Card,Pending,Ramirezmouth
101044,,2023-02-13,POS,Amazon,Groceries,89.98,PayPal,Approved,South Megan
101045,3103.0,2023-02-13,ATM,Netflix,Clothing,1385.74,PayPal,Approved,New Brianbury
101046,1124.0,2023-02-13,,Walmart,Groceries,411.0,Debit Card,Pending,South Matthewfurt
101047,4238.0,2023-02-13,POS,Amazon,Electronics,4339.77,PayPal,Approved,South Rebecca
101048,4205.0,2023-02-13,POS,Apple Store,Groceries,1555.61,Credit Card,Approved,Williamberg
101049,4778.0,2023-02-13,,Walmart,Dining,446.97,UPI,Approved,Lake Cheyennehaven
101050,1907.0,2023-02-13,ATM,Apple Store,Travel,657.13,UPI,Approved,West Kimberly
101051,4114.0,2023-02-13,Mobile Payment,Uber,Electronics,2351.27,Debit Card,Approved,East Michelleville
101052,2342.0,2023-02-13,POS,Target,Clothing,841.87,Credit Card,Approved,Lake Lisaport
101053,4267.0,2023-02-13,POS,,Clothing,3005.04,PayPal,Pending,Stevenmouth
101054,1806.0,2023-02-13,,Target,Groceries,3444.64,Credit Card,Pending,
101055,1835.0,,Mobile Payment,Amazon,Electronics,4638.14,PayPal,Approved,Krystalberg
101056,2932.0,2023-02-14,Online,Amazon,Entertainment,4650.91,Credit Card,Approved,New Shelbyshire
101057,2009.0,2023-02-14,POS,Target,Dining,3411.3,Debit Card,Approved,East Davidville
101058,4313.0,,Online,Walmart,Dining,4132.13,,Approved,Smithland
101059,1026.0,2023-02-14,POS,BestBuy,Entertainment,2448.31,Debit Card,,Lake Rebecca
101060,2311.0,2023-02-14,ATM,Walmart,Electronics,793.31,Debit Card,Approved,Longview
101061,3299.0,2023-02-14,POS,Uber,,1345.87,Debit Card,Approved,Port Danabury
101062,1411.0,2023-02-14,ATM,Walmart,Entertainment,1337.15,Debit Card,Approved,Port Robert
101063,4800.0,2023-02-14,Mobile Payment,Apple Store,Clothing,1926.55,PayPal,Approved,Brendaland
101064,4577.0,2023-02-14,POS,BestBuy,Clothing,152.64,UPI,Approved,Andrewberg
101065,1646.0,2023-02-14,,Amazon,Travel,1867.52,Credit Card,Approved,North Brittany
101066,3122.0,2023-02-14,ATM,Netflix,Dining,1418.94,Debit Card,Declined,South Anthony
101067,4055.0,2023-02-14,Online,,Groceries,1761.03,UPI,Approved,Johnsonmouth
101068,,2023-02-14,Mobile Payment,BestBuy,Clothing,1371.15,Credit Card,Approved,North Tonyaland
101069,4686.0,2023-02-14,ATM,,Travel,2268.96,,,Hernandezport
101070,1788.0,2023-02-14,ATM,Netflix,Groceries,506.73,Credit Card,Approved,North Holly
101071,3536.0,2023-02-14,POS,,Electronics,4141.61,Credit Card,Approved,Zacharymouth
101072,2168.0,2023-02-14,Online,Target,Clothing,2322.05,PayPal,,South Kariville
101073,4596.0,2023-02-14,POS,Amazon,Groceries,3140.04,PayPal,Approved,Lawrenceside
101074,3840.0,2023-02-14,ATM,Target,Groceries,442.56,Debit Card,Approved,New Kellyfurt
101075,2868.0,2023-02-14,Mobile Payment,Amazon,Travel,165.3,Debit Card,Approved,Spencemouth
101076,4978.0,2023-02-14,POS,BestBuy,Travel,,Credit Card,Approved,Williamfort
101077,3473.0,,POS,Netflix,Dining,1275.91,UPI,,Port Richard
101078,1138.0,2023-02-14,Mobile Payment,Uber,Clothing,4935.76,Credit Card,Approved,Lake Patrickborough
101079,3976.0,2023-02-14,POS,BestBuy,Entertainment,,UPI,Approved,Yuview
101080,3403.0,2023-02-15,POS,Netflix,Travel,2153.63,UPI,Approved,Port Eric
101081,2452.0,2023-02-15,Online,BestBuy,Dining,1797.93,Debit Card,Approved,North Carlos
101082,3125.0,2023-02-15,POS,Uber,Dining,2697.73,PayPal,Declined,Salasborough
101083,1737.0,2023-02-15,ATM,Netflix,Clothing,4610.12,Debit Card,Pending,North Deborah
101084,2156.0,2023-02-15,,Apple Store,Dining,451.46,Debit Card,Approved,
101085,3635.0,2023-02-15,POS,Amazon,Groceries,4636.31,Debit Card,Approved,North Virginiafurt
101086,4328.0,2023-02-15,Online,Target,Clothing,1996.15,Debit Card,Approved,Alexanderville
101087,1185.0,,Mobile Payment,,Entertainment,,UPI,Approved,Port Desireefort
101088,4963.0,2023-02-15,POS,Amazon,Entertainment,3535.05,UPI,Approved,Fergusonton
101089,3485.0,2023-02-15,Mobile Payment,Apple Store,Travel,770.91,Credit Card,Approved,Hudsonmouth
101090,3187.0,2023-02-15,Mobile Payment,Netflix,Clothing,2970.89,Credit Card,Approved,North Katherine
101091,3835.0,2023-02-15,ATM,,Dining,4722.99,Debit Card,Pending,Lake Madelineborough
101092,1050.0,2023-02-15,POS,,Dining,3569.54,Debit Card,Approved,West Christinafurt
101093,1038.0,2023-02-15,Mobile Payment,Netflix,,2435.86,UPI,Approved,South Shawn
101094,4723.0,2023-02-15,Mobile Payment,BestBuy,Dining,1340.09,PayPal,Approved,North Sara
101095,3155.0,2023-02-15,,Netflix,Travel,440.39,Debit Card,Approved,West Meagan
101096,1827.0,,POS,Amazon,Entertainment,1640.04,Debit Card,Approved,
101097,1122.0,2023-02-15,Mobile Payment,Walmart,Electronics,3048.05,Credit Card,Approved,East Lauraport
101098,1017.0,2023-02-15,,Amazon,Dining,,UPI,Approved,North Cameron
101099,4142.0,2023-02-15,ATM,Target,Dining,3317.98,PayPal,Approved,
101100,,2023-02-15,Online,BestBuy,Entertainment,4090.01,Credit Card,Declined,West Josefort
101101,1499.0,2023-02-15,Mobile Payment,Apple Store,Groceries,1324.21,Debit Card,Pending,Kimberlytown
101102,2019.0,2023-02-15,Online,Target,Entertainment,854.48,UPI,Declined,West Karenfurt
101103,1597.0,2023-02-15,Online,Netflix,Entertainment,153.99,PayPal,Approved,West Donna
101104,2933.0,,ATM,Target,Entertainment,1960.32,Debit Card,Declined,Theresaborough
101105,3450.0,2023-02-16,POS,Target,Dining,2165.58,UPI,Approved,Lake Thomas
101106,2902.0,2023-02-16,,Apple Store,Dining,1962.78,PayPal,,Meyerfort
101107,3469.0,2023-02-16,Mobile Payment,Target,Clothing,148.13,UPI,Approved,Hollandburgh
101108,2812.0,2023-02-16,ATM,Netflix,Dining,4542.94,Credit Card,Approved,Nathanfurt
101109,1998.0,2023-02-16,POS,Amazon,Groceries,2055.0,PayPal,Approved,South Glenda
101110,2785.0,,ATM,Netflix,,2174.12,Debit Card,,South Adrienne
101111,3059.0,2023-02-16,POS,Uber,Dining,,UPI,,East Frances
101112,1888.0,2023-02-16,ATM,Amazon,Groceries,4829.81,,Approved,
101113,3265.0,2023-02-16,ATM,Netflix,Groceries,1966.56,Credit Card,Approved,East Deanna
101114,4265.0,2023-02-16,Online,,Groceries,4636.05,UPI,Approved,Leechester
101115,,2023-02-16,Mobile Payment,Amazon,,1551.6,UPI,Approved,Port Richardfurt
101116,1735.0,2023-02-16,Mobile Payment,Uber,Electronics,429.49,UPI,Approved,West Annastad
101117,4799.0,2023-02-16,,,Electronics,3281.45,PayPal,Approved,East Bryanton
101118,3722.0,2023-02-16,,Walmart,Travel,1799.75,Credit Card,,New Shannon
101119,1355.0,2023-02-16,ATM,Target,Clothing,1394.72,,Approved,South Richardbury
101120,4927.0,,ATM,Target,Electronics,4105.23,Debit Card,Pending,West Nicoleton
101121,1846.0,2023-02-16,Mobile Payment,BestBuy,Electronics,4983.33,Credit Card,Pending,Hansentown
101122,1352.0,2023-02-16,ATM,BestBuy,Clothing,3089.85,UPI,Pending,Kennedystad
101123,1645.0,2023-02-16,Online,,Entertainment,4690.14,Credit Card,Approved,Port Joshua
101124,4833.0,2023-02-16,ATM,Walmart,Dining,3211.05,UPI,Approved,Williamsmouth
101125,3512.0,2023-02-16,Online,BestBuy,Travel,2630.35,PayPal,Approved,Evanstown
101126,1981.0,2023-02-16,Online,BestBuy,Clothing,4670.58,UPI,Approved,
101127,3165.0,2023-02-16,ATM,BestBuy,Groceries,652.83,Credit Card,Approved,Joshuaburgh
101128,1948.0,2023-02-17,Online,Walmart,Electronics,1951.77,Credit Card,Approved,North Heatherland
101129,3992.0,2023-02-17,Online,Apple Store,Entertainment,4082.73,Debit Card,Approved,Wagnermouth
101130,2831.0,2023-02-17,,Uber,Clothing,2904.61,PayPal,Approved,Randybury
101131,3081.0,2023-02-17,Mobile Payment,BestBuy,Entertainment,1672.01,Debit Card,Approved,East Nathanland
101132,4417.0,2023-02-17,POS,Walmart,Groceries,3094.21,PayPal,Pending,Marqueztown
101133,2708.0,2023-02-17,ATM,Walmart,Groceries,669.25,Debit Card,Pending,
101134,1918.0,2023-02-17,Mobile Payment,Apple Store,Clothing,2752.97,UPI,Approved,South Antoniofurt
101135,4426.0,2023-02-17,ATM,,Groceries,3671.37,UPI,Approved,New James
101136,4872.0,2023-02-17,ATM,Walmart,Groceries,2444.61,PayPal,Approved,Lechester
101137,3710.0,2023-02-17,ATM,Netflix,Electronics,3477.9,UPI,Approved,West Thomasstad
101138,,2023-02-17,ATM,,Clothing,4728.53,UPI,Approved,Michellemouth
101139,1611.0,2023-02-17,Mobile Payment,BestBuy,Entertainment,468.17,Debit Card,Approved,
101140,1871.0,2023-02-17,Online,Amazon,Travel,560.87,UPI,Approved,Andreafort
101141,4263.0,2023-02-17,Online,Netflix,Clothing,2858.68,UPI,Approved,Haleytown
101142,3454.0,2023-02-17,ATM,Uber,Clothing,4547.5,Debit Card,Approved,New Jeremymouth
101143,4557.0,2023-02-17,Online,Apple Store,Travel,,Credit Card,Approved,Lake Belindafort
101144,3415.0,2023-02-17,ATM,Amazon,Clothing,2082.42,Credit Card,Approved,Rebeccaland
101145,4206.0,2023-02-17,POS,,Electronics,,Credit Card,Approved,South Daniel
101146,2966.0,2023-02-17,POS,Target,Entertainment,4959.19,UPI,Approved,South William
101147,1145.0,2023-02-17,ATM,Target,Entertainment,1663.75,UPI,Approved,Kristenview
101148,1821.0,2023-02-17,Mobile Payment,Uber,Entertainment,562.96,Credit Card,Approved,East Matthew
101149,3976.0,2023-02-17,Online,Target,Entertainment,3599.45,UPI,Pending,Lake Jillton
101150,4429.0,,POS,BestBuy,Entertainment,3186.5,PayPal,Approved,
101151,1962.0,2023-02-17,POS,Uber,Entertainment,1229.52,PayPal,Approved,North Alison
101152,2174.0,2023-02-18,ATM,BestBuy,Groceries,922.0,PayPal,Approved,East Richard
101153,3261.0,2023-02-18,ATM,Apple Store,Dining,4872.35,PayPal,Approved,West Natalie
101154,2743.0,2023-02-18,ATM,Uber,Electronics,2569.63,PayPal,Approved,Burnsbury
101155,,2023-02-18,Mobile Payment,Apple Store,Groceries,419.41,UPI,Approved,Smithfurt
101156,,2023-02-18,Mobile Payment,Netflix,Electronics,3260.8,PayPal,Approved,North Jenny
101157,,2023-02-18,ATM,,Entertainment,1768.73,Debit Card,Pending,New Sarahtown
101158,1335.0,2023-02-18,ATM,Apple Store,Groceries,6.55,PayPal,Approved,Gardnerberg
101159,2245.0,,Online,Walmart,Electronics,,UPI,Approved,West Brandon
101160,,2023-02-18,ATM,Walmart,Entertainment,2185.64,Credit Card,Approved,Lake Danielstad
101161,4860.0,2023-02-18,POS,BestBuy,Entertainment,3221.46,UPI,Approved,Jessicamouth
101162,1594.0,2023-02-18,Online,BestBuy,,1058.65,PayPal,Approved,Amberfurt
101163,1541.0,2023-02-18,Mobile Payment,Uber,Dining,4269.93,UPI,Declined,Sandratown
101164,2650.0,2023-02-18,Online,Uber,Dining,2927.93,UPI,Declined,Port Rebecca
101165,1193.0,2023-02-18,Mobile Payment,BestBuy,Travel,2408.22,,Approved,South Norman
101166,2961.0,2023-02-18,Online,BestBuy,Dining,3346.32,,Approved,Kleinhaven
101167,2905.0,2023-02-18,ATM,Target,Travel,3934.39,PayPal,Approved,Jamesfurt
101168,1841.0,2023-02-18,,Walmart,Electronics,255.69,Credit Card,Approved,Wendyburgh
101169,1065.0,2023-02-18,Online,Uber,,907.07,Credit Card,Approved,Boydton
101170,1816.0,2023-02-18,POS,Netflix,Electronics,1895.33,UPI,Approved,Beckyview
101171,3826.0,2023-02-18,POS,Amazon,Clothing,4276.94,UPI,Approved,Isabelstad
101172,3172.0,2023-02-18,,Amazon,Groceries,2421.6,Credit Card,Approved,New Jessicaton
101173,3945.0,2023-02-18,,Amazon,Groceries,909.36,UPI,Approved,North Arthur
101174,1399.0,2023-02-18,POS,Amazon,Electronics,1686.09,Credit Card,Pending,North Matthew
101175,1233.0,2023-02-18,POS,Netflix,Clothing,4184.83,Debit Card,Approved,North Amanda
101176,4104.0,2023-02-19,Online,Walmart,Clothing,674.21,Credit Card,Approved,Port Brittanymouth
101177,2817.0,2023-02-19,ATM,Target,Clothing,4758.52,Credit Card,Approved,Robertburgh
101178,1793.0,2023-02-19,POS,Apple Store,Entertainment,2786.65,UPI,Pending,
101179,3700.0,2023-02-19,Mobile Payment,Uber,Electronics,2811.76,PayPal,Approved,
101180,1562.0,2023-02-19,Online,Amazon,Travel,1256.33,UPI,Approved,Kingburgh
101181,2375.0,2023-02-19,Mobile Payment,Uber,Groceries,3580.23,Credit Card,Approved,North Angelaborough
101182,2479.0,2023-02-19,Mobile Payment,Target,Travel,893.08,PayPal,Approved,Kennethville
101183,4745.0,2023-02-19,Online,Apple Store,Electronics,3094.7,Debit Card,Pending,Garciamouth
101184,1164.0,2023-02-19,ATM,Uber,,698.61,Credit Card,Approved,Courtneyview
101185,1151.0,2023-02-19,ATM,Apple Store,Travel,3504.33,PayPal,Approved,Bowenberg
101186,3719.0,2023-02-19,Online,Walmart,Entertainment,1114.42,,Approved,Annachester
101187,4423.0,2023-02-19,Mobile Payment,Target,Clothing,245.19,UPI,Approved,Timothyland
101188,1961.0,2023-02-19,Online,Target,Clothing,744.1,PayPal,Approved,East Marvinberg
101189,2781.0,2023-02-19,Online,Uber,Electronics,3911.0,,Approved,Grayfurt
101190,4122.0,,ATM,Target,Entertainment,3817.45,UPI,Approved,Chrisbury
101191,4856.0,,Online,Netflix,Entertainment,4077.04,Credit Card,Approved,Anthonytown
101192,1223.0,2023-02-19,POS,Netflix,Clothing,748.05,Credit Card,Approved,Lake Carla
101193,4311.0,2023-02-19,Online,Amazon,Groceries,616.32,PayPal,Approved,Everettland
101194,4653.0,2023-02-19,ATM,Target,Entertainment,3760.97,Debit Card,Approved,East Michaelburgh
101195,3836.0,2023-02-19,Online,Amazon,Dining,682.73,Debit Card,Approved,Brandonmouth
101196,2308.0,2023-02-19,Mobile Payment,Netflix,Groceries,4056.49,Credit Card,Approved,Rhondaborough
101197,4528.0,2023-02-19,Online,BestBuy,Clothing,,Debit Card,Approved,
101198,2431.0,2023-02-19,Online,BestBuy,Electronics,2143.99,PayPal,Approved,Port Amymouth
101199,3477.0,2023-02-19,Mobile Payment,Amazon,Entertainment,582.34,Debit Card,Approved,Olsonview
101200,3759.0,2023-02-20,Online,Target,Travel,,Credit Card,Approved,Christinemouth
101201,2405.0,2023-02-20,ATM,Amazon,Groceries,2405.7,Credit Card,Approved,
101202,4861.0,2023-02-20,Online,Uber,Groceries,886.25,Credit Card,Approved,South Donna
101203,1806.0,,Mobile Payment,BestBuy,,4209.6,Credit Card,Approved,Rebeccafort
101204,,2023-02-20,POS,Uber,Travel,3922.28,Credit Card,Approved,
101205,,2023-02-20,Online,Uber,Electronics,4092.24,Credit Card,Approved,Lake Kellyborough
101206,3689.0,2023-02-20,POS,BestBuy,Dining,2886.24,,Approved,Miguelbury
101207,3074.0,2023-02-20,ATM,Target,Dining,4224.33,Debit Card,Approved,Lorihaven
101208,1539.0,2023-02-20,Mobile Payment,Walmart,,3028.55,Credit Card,Approved,New Kelly
101209,1325.0,2023-02-20,POS,Apple Store,Entertainment,,Debit Card,Approved,East Isaacstad
101210,1785.0,2023-02-20,Mobile Payment,Apple Store,Clothing,560.89,Credit Card,Approved,Robinsonbury
101211,4497.0,2023-02-20,,BestBuy,Entertainment,576.49,Debit Card,Approved,Danielfurt
101212,2416.0,2023-02-20,Mobile Payment,Amazon,Electronics,2769.88,Credit Card,Approved,Derekport
101213,2510.0,2023-02-20,POS,BestBuy,Travel,4442.47,UPI,Approved,East Thomasfort
101214,1832.0,2023-02-20,Mobile Payment,Netflix,,4938.21,UPI,Approved,Reyeschester
101215,3015.0,2023-02-20,POS,Walmart,Electronics,3630.32,Debit Card,Approved,Lake Michael
101216,4865.0,2023-02-20,Online,Uber,Groceries,3366.16,Debit Card,,West Laura
101217,3439.0,2023-02-20,Online,Target,Travel,469.17,UPI,Approved,Port Kayla
101218,4947.0,2023-02-20,Mobile Payment,Netflix,Travel,2278.55,Debit Card,Approved,
101219,,2023-02-20,Mobile Payment,Target,Dining,,UPI,Approved,West Emily
101220,,2023-02-20,POS,Netflix,Entertainment,2843.3,Debit Card,,Langfurt
101221,3704.0,,ATM,,Travel,489.14,PayPal,Approved,South Luis
101222,2449.0,2023-02-20,POS,BestBuy,Groceries,3897.41,PayPal,Approved,Eatonfort
101223,4343.0,2023-02-20,Mobile Payment,Target,,1742.97,UPI,Approved,Bowenfurt
101224,4811.0,2023-02-21,Online,Walmart,Entertainment,4711.74,Credit Card,Approved,Janicemouth
101225,2900.0,2023-02-21,ATM,Target,Clothing,3351.47,Credit Card,Approved,West Soniaport
101226,3700.0,2023-02-21,Online,,Travel,4538.26,UPI,Approved,West Tony
101227,4071.0,2023-02-21,,,,299.28,PayPal,Approved,
101228,1012.0,2023-02-21,ATM,Apple Store,Dining,3306.04,PayPal,Approved,Bishopfurt
101229,,2023-02-21,Online,Walmart,,4316.9,PayPal,Approved,Mayermouth
101230,2687.0,2023-02-21,POS,BestBuy,,261.23,PayPal,Approved,Port Andrea
101231,4133.0,,ATM,BestBuy,Electronics,3175.85,Credit Card,Approved,Lake Andreside
101232,4072.0,2023-02-21,Mobile Payment,Netflix,Entertainment,4783.83,Credit Card,Approved,Millerburgh
101233,2756.0,2023-02-21,Mobile Payment,Walmart,Groceries,4194.47,,Approved,Amberchester
101234,3227.0,2023-02-21,Mobile Payment,Amazon,Clothing,3592.43,PayPal,Approved,Thomasburgh
101235,3897.0,2023-02-21,Online,BestBuy,Clothing,708.14,Debit Card,Approved,Smithstad
101236,2269.0,2023-02-21,POS,Walmart,Entertainment,2702.99,UPI,Declined,Port Ryanberg
101237,4814.0,2023-02-21,ATM,Target,,3680.27,,,Daniellehaven
101238,3892.0,2023-02-21,POS,Amazon,Groceries,1059.73,PayPal,Approved,
101239,2646.0,2023-02-21,ATM,Target,Dining,1634.47,PayPal,Approved,East Troy
101240,4739.0,2023-02-21,Online,Uber,Dining,3035.93,Debit Card,Approved,New Ericstad
101241,3143.0,2023-02-21,Mobile Payment,Amazon,Electronics,1615.68,PayPal,Approved,Johnsonfurt
101242,1422.0,2023-02-21,POS,Apple Store,Groceries,2531.4,Debit Card,Approved,North Whitneymouth
