Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location
100757,1472.0,2023-02-01,ATM,Amazon,Travel,2314.09,PayPal,Approved,Hancockbury
100758,2952.0,2023-02-01,Online,Walmart,Travel,2529.46,PayPal,Approved,Port Ronaldville
100759,3214.0,2023-02-01,ATM,Target,Groceries,2717.68,UPI,Approved,East Lauren
100760,1257.0,2023-02-01,ATM,Walmart,Travel,2882.7,UPI,Approved,West Kristinmouth
100761,3104.0,2023-02-01,Online,Uber,Dining,1482.91,UPI,Approved,New Cynthiaton
100762,2630.0,2023-02-01,Online,Target,Clothing,833.71,UPI,Approved,Johnview
100763,3561.0,2023-02-01,POS,Amazon,Clothing,1471.5,UPI,Approved,Jenkinsmouth
100764,3194.0,2023-02-01,Online,Uber,Travel,4303.62,Credit Card,Approved,East Judy
100765,1032.0,2023-02-01,ATM,Uber,Clothing,3024.25,UPI,Approved,Brownberg
100766,1802.0,2023-02-01,Online,Walmart,Clothing,1073.99,Credit Card,Approved,Natashachester
100767,2884.0,2023-02-01,Online,Amazon,Clothing,2549.76,Credit Card,Approved,Alexandrabury
100768,4799.0,2023-02-02,POS,Target,Groceries,2239.27,Debit Card,Approved,Erinview
100769,3986.0,2023-02-02,ATM,Uber,Dining,77.44,Debit Card,Approved,Michaelbury
100770,2087.0,2023-02-02,ATM,Target,Travel,4952.35,UPI,Approved,Baldwinmouth
100771,2996.0,2023-02-02,Online,Uber,Travel,1610.17,PayPal,Approved,Lake Ronaldville
100772,3160.0,2023-02-02,ATM,Netflix,Clothing,3937.91,Debit Card,Approved,Justinmouth
100773,2534.0,2023-02-02,ATM,Walmart,Clothing,4409.34,UPI,Approved,Thomasfort
100774,3749.0,2023-02-02,Online,Netflix,Groceries,289.83,Credit Card,Declined,Houseland
100775,3777.0,2023-02-02,Online,Netflix,Clothing,1150.29,PayPal,Pending,New Jonathanberg
100776,1387.0,2023-02-02,Online,Uber,Travel,537.6,Debit Card,Pending,North Tylerfort
100777,4775.0,2023-02-02,Online,Target,Dining,4404.02,PayPal,Pending,West Amanda
100778,3398.0,2023-02-02,Mobile Payment,Uber,Electronics,2075.87,UPI,Approved,Port Stevenburgh
100779,3725.0,2023-02-02,ATM,Amazon,Electronics,3494.71,UPI,Approved,Heatherton
100780,2174.0,2023-02-02,Online,Amazon,Entertainment,4468.64,UPI,Approved,South Gabrielchester
100781,2663.0,2023-02-02,Mobile Payment,BestBuy,Travel,1658.31,Credit Card,Approved,Danielmouth
100782,3982.0,2023-02-02,Online,Netflix,Dining,4871.94,Debit Card,Approved,North Monica
100783,1299.0,2023-02-02,Online,Amazon,Dining,859.44,PayPal,Approved,New Gregorymouth
100784,1271.0,2023-02-02,ATM,BestBuy,Clothing,4840.04,UPI,Approved,West Nancyburgh
100785,2318.0,2023-02-02,Online,BestBuy,Clothing,4195.2,PayPal,Approved,Matthewton
100786,3461.0,2023-02-02,Online,Target,Clothing,1242.01,Debit Card,Approved,Lake Cameronport
100787,2014.0,2023-02-02,Mobile Payment,Walmart,Groceries,1769.44,Debit Card,Approved,Tinatown
100788,4427.0,2023-02-02,Mobile Payment,Uber,Entertainment,3488.56,UPI,Approved,Lake Markstad
100789,4514.0,2023-02-02,Online,Apple Store,Groceries,1442.66,Credit Card,Approved,Lake Kimberlymouth
100790,3809.0,2023-02-02,ATM,Uber,Clothing,4006.43,Debit Card,Approved,Hayesville
100791,3348.0,2023-02-02,POS,Amazon,Groceries,3887.91,Credit Card,Approved,Michaelmouth
100792,1512.0,2023-02-03,Online,Uber,Clothing,3625.1,UPI,Approved,Pittmanmouth
100793,4905.0,2023-02-03,Mobile Payment,Target,Electronics,2472.38,Debit Card,Approved,East Jonathanville
100794,1691.0,2023-02-03,Online,Walmart,Clothing,443.72,UPI,Declined,Ellisonbury
100795,1899.0,2023-02-03,ATM,Netflix,Groceries,3387.09,Credit Card,Declined,East Brittany
100796,2620.0,2023-02-03,Mobile Payment,BestBuy,Groceries,3250.26,Debit Card,Declined,Port Richardmouth
100797,4566.0,2023-02-03,POS,Netflix,Dining,4887.31,Credit Card,Approved,Cardenasfurt
100798,2639.0,2023-02-03,Online,Uber,Electronics,3326.46,Credit Card,Approved,South Holly
100799,2390.0,2023-02-03,ATM,BestBuy,Clothing,4363.07,Credit Card,Approved,Kaylamouth
100800,4778.0,2023-02-03,Online,Uber,Dining,3672.74,Debit Card,Approved,Spencerfort
100801,3998.0,2023-02-03,Online,Apple Store,Electronics,1942.08,UPI,Declined,Deanport
100802,4526.0,2023-02-03,Mobile Payment,Walmart,Groceries,3475.74,Debit Card,Declined,Randallberg
100803,3638.0,2023-02-03,POS,Target,Electronics,741.71,UPI,Approved,Markborough
100804,2237.0,2023-02-03,Mobile Payment,Walmart,Groceries,1405.72,Debit Card,Declined,Deanside
100805,1782.0,2023-02-03,Online,Netflix,Entertainment,3890.91,PayPal,Approved,Knappfort
100806,1715.0,2023-02-03,Online,Netflix,Groceries,161.28,PayPal,Approved,Lake Marcuschester
100807,3010.0,2023-02-03,Mobile Payment,Target,Electronics,315.42,Credit Card,Approved,Kristinport
100808,3295.0,2023-02-03,POS,Apple Store,Dining,654.79,Debit Card,Approved,Daltonchester
100809,2040.0,2023-02-03,ATM,Target,Entertainment,3632.66,Credit Card,Declined,Sandersbury
100810,1518.0,2023-02-03,POS,Amazon,Clothing,1450.06,PayPal,Approved,East Jenniferchester
100811,1582.0,2023-02-03,Online,Amazon,Travel,274.9,UPI,Approved,Kathrynside
100812,2918.0,2023-02-03,ATM,Walmart,Dining,306.63,PayPal,Approved,Prattside
100813,3791.0,2023-02-03,Online,Walmart,Electronics,1647.85,Debit Card,Approved,West Christinebury
100814,3031.0,2023-02-03,Online,BestBuy,Groceries,3659.91,PayPal,Declined,West Parkerport
100815,2662.0,2023-02-03,POS,Uber,Travel,108.83,PayPal,Approved,Thomasburgh
100816,1791.0,2023-02-04,Mobile Payment,Uber,Entertainment,1448.18,Debit Card,Approved,Johnnyport
100817,1842.0,2023-02-04,ATM,Netflix,Groceries,1158.71,PayPal,Approved,Warrenland
100818,1109.0,2023-02-04,ATM,Walmart,Groceries,4152.36,Debit Card,Approved,Port Brandy
100819,3743.0,2023-02-04,POS,Uber,Clothing,2731.52,PayPal,Approved,North Brandiside
100820,4591.0,2023-02-04,Mobile Payment,BestBuy,Clothing,781.86,PayPal,Approved,South Josephbury
100821,3565.0,2023-02-04,Mobile Payment,Apple Store,Electronics,1067.43,Credit Card,Approved,Gardnerville
100822,3252.0,2023-02-04,Mobile Payment,Target,Groceries,4154.99,UPI,Approved,Cherylhaven
100823,3563.0,2023-02-04,Online,Walmart,Electronics,1258.73,Credit Card,Approved,West Stevenport
100824,1200.0,2023-02-04,POS,Target,Groceries,417.98,PayPal,Approved,East Anthonytown
100825,4332.0,2023-02-04,Online,Uber,Entertainment,1466.63,PayPal,Approved,Mcdanielstad
100826,3333.0,2023-02-04,ATM,Target,Clothing,698.05,UPI,Approved,Victorfort
100827,1174.0,2023-02-04,Online,Apple Store,Travel,2687.32,Debit Card,Approved,Port Jenniferland
100828,4869.0,2023-02-04,Online,Apple Store,Dining,2363.7,PayPal,Approved,Port Cameronchester
100829,3437.0,2023-02-04,Mobile Payment,BestBuy,Entertainment,118.15,PayPal,Pending,South Mary
100830,2982.0,2023-02-04,Mobile Payment,Uber,Groceries,93.21,PayPal,Approved,South Donnachester
100831,3520.0,2023-02-04,Online,Amazon,Travel,3955.09,PayPal,Approved,Port Tiffanyburgh
100832,2057.0,2023-02-04,POS,Netflix,Groceries,1754.19,PayPal,Approved,New Cathyberg
100833,4694.0,2023-02-04,Online,Apple Store,Clothing,1198.79,PayPal,Approved,Faulknermouth
100834,4647.0,2023-02-04,Mobile Payment,BestBuy,Dining,2860.57,UPI,Declined,South Andrewfort
100835,2768.0,2023-02-04,Mobile Payment,BestBuy,Electronics,3015.27,PayPal,Approved,West Douglas
100836,4845.0,2023-02-04,Online,Netflix,Groceries,4199.65,UPI,Declined,Mccannbury
100837,3228.0,2023-02-04,Online,Walmart,Groceries,3628.89,Debit Card,Approved,East Gregorybury
100838,1130.0,2023-02-04,Mobile Payment,Target,Travel,2822.54,PayPal,Approved,East Chad
100839,4633.0,2023-02-04,ATM,Walmart,Electronics,2635.44,Debit Card,Approved,East Angela
100840,4865.0,2023-02-05,ATM,Apple Store,Electronics,3456.15,Debit Card,Approved,Carrollport
100841,3727.0,2023-02-05,ATM,Netflix,Entertainment,4870.18,UPI,Approved,Amandafort
100842,4012.0,2023-02-05,ATM,Uber,Travel,537.92,PayPal,Declined,Katelynfurt
100843,2826.0,2023-02-05,Mobile Payment,Netflix,Groceries,924.73,PayPal,Approved,North Robert
100844,1017.0,2023-02-05,Mobile Payment,BestBuy,Groceries,4797.64,UPI,Approved,Lake Danielberg
100845,2958.0,2023-02-05,ATM,Uber,Dining,784.81,Debit Card,Approved,Clarkberg
100846,3835.0,2023-02-05,ATM,Amazon,Groceries,3383.48,UPI,Declined,East Amanda
100847,1433.0,2023-02-05,POS,Amazon,Dining,2339.31,Debit Card,Approved,Leachchester
100848,4998.0,2023-02-05,Online,Walmart,Groceries,87.5,Credit Card,Approved,Lake Dylanmouth
100849,2007.0,2023-02-05,POS,Target,Groceries,4974.83,Credit Card,Approved,Lake Rebeccatown
100850,3757.0,2023-02-05,Online,Apple Store,Entertainment,2705.95,Credit Card,Approved,South Nancyview
100851,1245.0,2023-02-05,Online,Netflix,Entertainment,4040.92,PayPal,Approved,Andersonbury
100852,3586.0,2023-02-05,POS,Apple Store,Travel,769.79,Debit Card,Approved,Port Shannonchester
100853,1309.0,2023-02-05,ATM,Walmart,Clothing,1786.04,UPI,Approved,North Jose
100854,4264.0,2023-02-05,Mobile Payment,Netflix,Dining,2441.08,Credit Card,Approved,West Steven
100855,1756.0,2023-02-05,Online,Walmart,Electronics,90.27,PayPal,Pending,Michaelburgh
100856,3787.0,2023-02-05,Mobile Payment,BestBuy,Travel,4559.84,UPI,Approved,Cherryberg
100857,1106.0,2023-02-05,Mobile Payment,Walmart,Entertainment,302.02,UPI,Approved,Benjaminland
100858,4598.0,2023-02-05,POS,Target,Entertainment,4203.87,Debit Card,Approved,Port Hunterchester
100859,4549.0,2023-02-05,Online,Apple Store,Clothing,2591.09,UPI,Approved,East Meganborough
100860,4681.0,2023-02-05,ATM,Uber,Entertainment,301.92,UPI,Approved,East Kimmouth
100861,2328.0,2023-02-05,Online,Amazon,Travel,3561.93,PayPal,Approved,Dominicview
100862,1503.0,2023-02-05,Mobile Payment,Target,Travel,2648.48,UPI,Approved,Bullockfurt
100863,4608.0,2023-02-05,ATM,Amazon,Entertainment,509.32,PayPal,Approved,Rodriguezshire
100864,1247.0,2023-02-06,Mobile Payment,Apple Store,Dining,4580.56,UPI,Approved,Lisaberg
100865,4889.0,2023-02-06,POS,Uber,Clothing,754.81,Credit Card,Approved,North Jamie
100866,3062.0,2023-02-06,Mobile Payment,Target,Groceries,2466.11,Credit Card,Approved,East Jacqueline
100867,3634.0,2023-02-06,Online,BestBuy,Travel,2261.28,UPI,Approved,East Kimberlybury
100868,1820.0,2023-02-06,ATM,Walmart,Entertainment,301.98,UPI,Pending,Sweeneyside
100869,3226.0,2023-02-06,ATM,BestBuy,Travel,3750.73,PayPal,Approved,Bryantown
100870,3544.0,2023-02-06,Mobile Payment,Walmart,Travel,3800.91,PayPal,Approved,Lake Kimberly
100871,3668.0,2023-02-06,POS,Amazon,Groceries,4696.34,UPI,Approved,North Kristen
100872,3602.0,2023-02-06,Mobile Payment,Apple Store,Clothing,4786.5,PayPal,Approved,New Katrina
100873,2245.0,2023-02-06,Mobile Payment,Amazon,Electronics,1533.18,Debit Card,Pending,Sanchezville
100874,3274.0,2023-02-06,Online,Netflix,Travel,1309.17,Debit Card,Approved,East Brettborough
100875,3462.0,2023-02-06,Online,Target,Travel,10.21,PayPal,Approved,Powellfort
100876,1654.0,2023-02-06,POS,BestBuy,Groceries,973.2,PayPal,Approved,Port Andrewburgh
100877,3341.0,2023-02-06,POS,Netflix,Groceries,1498.66,Credit Card,Approved,Lisamouth
100878,1306.0,2023-02-06,Online,Apple Store,Electronics,123.19,UPI,Approved,Timchester
100879,1478.0,2023-02-06,ATM,Netflix,Dining,1949.94,UPI,Approved,East Katherine
100880,1008.0,2023-02-06,Mobile Payment,Uber,Travel,244.9,PayPal,Approved,Eatonbury
100881,2576.0,2023-02-06,POS,Netflix,Travel,2949.55,Credit Card,Approved,Odonnellstad
100882,1328.0,2023-02-06,Online,Walmart,Electronics,2975.24,Debit Card,Approved,North Jamesborough
100883,1138.0,2023-02-06,ATM,Amazon,Electronics,2330.22,Debit Card,Approved,West Robert
100884,1592.0,2023-02-06,Mobile Payment,Target,Clothing,1220.05,Credit Card,Approved,East William
100885,2273.0,2023-02-06,ATM,BestBuy,Entertainment,620.95,Debit Card,Approved,Lindaside
100886,3711.0,2023-02-06,ATM,Amazon,Dining,4015.62,PayPal,Approved,Wadeberg
100887,3720.0,2023-02-06,POS,Netflix,Travel,179.6,Credit Card,Approved,South Nicoleborough
100888,2773.0,2023-02-07,Mobile Payment,Netflix,Electronics,3602.79,UPI,Approved,New Hector
100889,3813.0,2023-02-07,ATM,Netflix,Groceries,3560.81,UPI,Approved,Fredericktown
100890,4131.0,2023-02-07,POS,Walmart,Electronics,4137.82,UPI,Approved,Herreraside
100891,1366.0,2023-02-07,ATM,BestBuy,Electronics,3296.58,PayPal,Approved,Barajasport
100892,1124.0,2023-02-07,Online,Amazon,Groceries,2990.15,Debit Card,Declined,Christopherfurt
100893,3864.0,2023-02-07,ATM,Uber,Groceries,626.54,UPI,Approved,Port Margaret
100894,3677.0,2023-02-07,Online,Walmart,Clothing,974.58,Credit Card,Approved,New Sylvialand
100895,3951.0,2023-02-07,Online,BestBuy,Entertainment,4369.43,UPI,Approved,West John
100896,3546.0,2023-02-07,POS,Walmart,Clothing,1791.83,PayPal,Declined,Lake Cindystad
100897,4755.0,2023-02-07,ATM,Netflix,Clothing,2414.52,Debit Card,Pending,New Michaelview
100898,2081.0,2023-02-07,POS,Walmart,Dining,2635.17,PayPal,Approved,Grahamside
100899,3558.0,2023-02-07,ATM,BestBuy,Electronics,3635.27,Credit Card,Approved,New Stephanie
100900,1939.0,2023-02-07,Mobile Payment,Apple Store,Entertainment,1397.25,Credit Card,Declined,New Jordan
100901,4210.0,2023-02-07,POS,Apple Store,Dining,2460.74,Credit Card,Approved,Kelseyton
100902,2360.0,2023-02-07,Mobile Payment,Netflix,Groceries,2658.09,Debit Card,Approved,East Jason
100903,1701.0,2023-02-07,ATM,BestBuy,Clothing,2129.51,PayPal,Declined,South Stacey
100904,3704.0,2023-02-07,Online,Target,Groceries,382.2,Debit Card,Approved,Edwardburgh
100905,3919.0,2023-02-07,POS,Uber,Electronics,1959.88,PayPal,Approved,South Heather
100906,4642.0,2023-02-07,Mobile Payment,Netflix,Travel,698.45,PayPal,Approved,North Janiceville
100907,2709.0,2023-02-07,Mobile Payment,Amazon,Dining,2061.93,PayPal,Approved,Port Jacquelineview
100908,1982.0,2023-02-07,ATM,Apple Store,Dining,4461.46,Debit Card,Approved,Stephenstad
100909,1863.0,2023-02-07,ATM,Uber,Groceries,1940.92,Debit Card,Approved,Edwardtown
100910,3007.0,2023-02-07,Mobile Payment,Netflix,Dining,3623.41,Credit Card,Pending,Lindaberg
100911,1173.0,2023-02-07,Mobile Payment,Netflix,Entertainment,2126.75,Debit Card,Approved,Lake Stacyview
100912,3896.0,2023-02-08,ATM,Apple Store,Electronics,1697.57,PayPal,Approved,Masonview
100913,1505.0,2023-02-08,POS,Amazon,Clothing,2607.61,PayPal,Declined,New Kathy
100914,2437.0,2023-02-08,Online,Target,Electronics,1113.79,PayPal,Approved,Port Davidport
100915,1410.0,2023-02-08,Online,Amazon,Clothing,68.17,PayPal,Approved,Contrerasfurt
100916,3331.0,2023-02-08,Mobile Payment,Uber,Groceries,737.53,PayPal,Approved,South Allen
100917,2076.0,2023-02-08,POS,Uber,Travel,3616.51,Credit Card,Approved,West Catherine
100918,2573.0,2023-02-08,Online,Target,Dining,2577.56,Credit Card,Approved,South Teresa
100919,1823.0,2023-02-08,POS,BestBuy,Groceries,508.46,PayPal,Approved,Suzanneberg
100920,3262.0,2023-02-08,ATM,Netflix,Dining,3144.53,PayPal,Approved,Kristopherberg
100921,4294.0,2023-02-08,Online,Amazon,Groceries,3468.45,Debit Card,Approved,New Timothyport
100922,3593.0,2023-02-08,Online,Walmart,Travel,4761.09,Credit Card,Approved,Leeside
100923,1650.0,2023-02-08,POS,Apple Store,Travel,3029.36,Credit Card,Approved,Fredfurt
100924,2614.0,2023-02-08,Mobile Payment,Netflix,Dining,4286.84,Credit Card,Approved,Jonestown
100925,4077.0,2023-02-08,ATM,Walmart,Clothing,2563.24,UPI,Approved,Cooperberg
100926,1003.0,2023-02-08,Online,Target,Electronics,2776.66,PayPal,Approved,Lake Peterbury
100927,3449.0,2023-02-08,Online,Amazon,Dining,3809.41,PayPal,Approved,Kristinport
100928,3481.0,2023-02-08,POS,Target,Dining,1506.43,Debit Card,Declined,North Sarahmouth
100929,3105.0,2023-02-08,Mobile Payment,Apple Store,Groceries,2041.78,Credit Card,Approved,Barnesside
100930,1756.0,2023-02-08,Mobile Payment,BestBuy,Entertainment,4290.94,Credit Card,Approved,East Joanne
100931,4057.0,2023-02-08,POS,Apple Store,Entertainment,4331.27,UPI,Approved,South Kimberly
100932,2936.0,2023-02-08,POS,Amazon,Groceries,3744.1,Credit Card,Approved,Carlytown
100933,3397.0,2023-02-08,ATM,Netflix,Clothing,716.92,Credit Card,Declined,West Paul
100934,4531.0,2023-02-08,ATM,Amazon,Groceries,2703.85,Debit Card,Approved,East Brian
100935,2198.0,2023-02-08,POS,Walmart,Clothing,1444.35,Debit Card,Declined,Port Leslie
100936,3675.0,2023-02-09,POS,Apple Store,Groceries,4472.3,PayPal,Pending,Port Jamesburgh
100937,2680.0,2023-02-09,ATM,Target,Electronics,2018.82,PayPal,Approved,Phillipstown
100938,2696.0,2023-02-09,Mobile Payment,Uber,Groceries,4713.6,Credit Card,Pending,Edwardschester
100939,1045.0,2023-02-09,ATM,Walmart,Dining,3865.66,PayPal,Approved,Port Kristymouth
100940,1047.0,2023-02-09,Mobile Payment,Uber,Entertainment,1297.73,UPI,Approved,New Morgan
100941,2357.0,2023-02-09,ATM,Apple Store,Groceries,3235.77,UPI,Approved,South Brandon
100942,4447.0,2023-02-09,ATM,Amazon,Travel,3712.86,PayPal,Approved,Martinborough
100943,2074.0,2023-02-09,POS,Uber,Electronics,1439.04,Credit Card,Approved,New Josestad
100944,1202.0,2023-02-09,POS,Walmart,Groceries,4161.7,Debit Card,Approved,Evansview
100945,1123.0,2023-02-09,POS,Apple Store,Clothing,4310.42,Debit Card,Approved,Shepherdtown
100946,3400.0,2023-02-09,Online,Amazon,Travel,3217.0,Credit Card,Approved,South Sarahmouth
100947,1463.0,2023-02-09,POS,Target,Electronics,3385.06,PayPal,Approved,Lake Holly
100948,1138.0,2023-02-09,ATM,BestBuy,Dining,4444.19,Debit Card,Approved,West Rogerhaven
100949,3334.0,2023-02-09,POS,Netflix,Clothing,1858.24,Credit Card,Approved,Longmouth
100950,1058.0,2023-02-09,POS,Apple Store,Travel,3949.02,Debit Card,Declined,Markport
100951,3208.0,2023-02-09,Mobile Payment,Apple Store,Electronics,2457.51,UPI,Approved,Whitemouth
100952,1868.0,2023-02-09,ATM,Apple Store,Dining,2238.83,Debit Card,Approved,East Michaelmouth
100953,3605.0,2023-02-09,ATM,Apple Store,Electronics,3927.39,Debit Card,Approved,Christopherburgh
100954,2349.0,2023-02-09,POS,Walmart,Clothing,137.82,Debit Card,Approved,Port Christopherton
100955,4137.0,2023-02-09,Mobile Payment,Netflix,Dining,4229.28,UPI,Approved,Kimberlyfurt
100956,3330.0,2023-02-09,POS,Uber,Entertainment,2430.69,Credit Card,Approved,Zacharyburgh
100957,1333.0,2023-02-09,ATM,Apple Store,Electronics,580.81,UPI,Approved,New Brookemouth
100958,2081.0,2023-02-09,Mobile Payment,Apple Store,Travel,4052.69,Debit Card,Approved,West Charles
100959,3073.0,2023-02-09,POS,Walmart,Dining,200.1,PayPal,Approved,South Josephshire
100960,3866.0,2023-02-10,Mobile Payment,BestBuy,Electronics,91.78,Debit Card,Approved,Salinasstad
100961,4908.0,2023-02-10,ATM,Target,Electronics,1518.94,Debit Card,Approved,Chadport
100962,4753.0,2023-02-10,Online,Uber,Dining,3309.68,PayPal,Approved,South Williebury
100963,3011.0,2023-02-10,Online,Apple Store,Dining,1004.41,UPI,Approved,Cortezville
100964,4001.0,2023-02-10,Online,Walmart,Dining,3142.79,Debit Card,Approved,East Daniel
100965,4062.0,2023-02-10,Online,Amazon,Clothing,593.33,UPI,Approved,Chanshire
100966,1796.0,2023-02-10,Online,Netflix,Electronics,1508.05,Debit Card,Approved,Keithtown
100967,1346.0,2023-02-10,Online,Target,Groceries,4806.38,Debit Card,Approved,Peterton
100968,3016.0,2023-02-10,ATM,Target,Clothing,1711.51,Credit Card,Approved,Tonyfort
100969,3891.0,2023-02-10,POS,Amazon,Groceries,786.15,PayPal,Approved,West Richard
100970,2717.0,2023-02-10,Mobile Payment,Amazon,Groceries,261.45,PayPal,Approved,Newtonstad
100971,4538.0,2023-02-10,POS,Walmart,Electronics,2844.54,UPI,Approved,Guerreromouth
100972,1238.0,2023-02-10,POS,Netflix,Travel,1868.69,Debit Card,Approved,Mcleanville
100973,1236.0,2023-02-10,Mobile Payment,Uber,Entertainment,2906.54,UPI,Approved,Lake Jeffreyfurt
100974,4241.0,2023-02-10,Online,Amazon,Dining,570.88,Credit Card,Approved,South Robinville
100975,1323.0,2023-02-10,Online,Netflix,Electronics,4395.02,PayPal,Approved,North Jennifer
100976,4420.0,2023-02-10,ATM,Target,Dining,4776.52,PayPal,Approved,Burnsmouth
100977,1929.0,2023-02-10,Mobile Payment,Apple Store,Clothing,1901.86,Credit Card,Approved,Francofurt
100978,2329.0,2023-02-10,ATM,Target,Travel,3871.43,UPI,Pending,Jonathanland
100979,4298.0,2023-02-10,Mobile Payment,Amazon,Electronics,291.79,UPI,Approved,Phillipport
100980,4208.0,2023-02-10,ATM,Walmart,Travel,4011.6,Debit Card,Approved,Port Paulstad
100981,1115.0,2023-02-10,ATM,Target,Dining,1633.62,Debit Card,Declined,Heatherview
100982,3703.0,2023-02-10,ATM,Target,Travel,4389.6,Credit Card,Approved,New Edwardchester
100983,4412.0,2023-02-10,Mobile Payment,Apple Store,Dining,1657.15,PayPal,Approved,Danielleside
100984,3554.0,2023-02-11,POS,Uber,Groceries,1144.86,PayPal,Approved,Port Brittney
100985,1120.0,2023-02-11,POS,Netflix,Dining,1418.2,Debit Card,Approved,Cassandrachester
100986,3352.0,2023-02-11,Online,Target,Clothing,3457.97,UPI,Approved,Dunlapmouth
100987,4378.0,2023-02-11,Mobile Payment,Walmart,Travel,1186.4,PayPal,Approved,East Kyle
100988,1160.0,2023-02-11,Online,Amazon,Travel,1305.29,UPI,Approved,South Alisonhaven
100989,3045.0,2023-02-11,POS,Netflix,Groceries,573.86,PayPal,Approved,North Meredithhaven
100990,3354.0,2023-02-11,Online,Netflix,Travel,194.37,PayPal,Approved,Lake Shelbyton
100991,3882.0,2023-02-11,Mobile Payment,Walmart,Entertainment,3817.0,Debit Card,Approved,Hollandville
100992,4291.0,2023-02-11,Mobile Payment,Walmart,Clothing,4485.59,Debit Card,Approved,New Ericbury
100993,3066.0,2023-02-11,ATM,Target,Travel,179.02,UPI,Approved,Brandonfurt
100994,2433.0,2023-02-11,Online,Amazon,Entertainment,3154.55,Credit Card,Approved,South Frederickbury
100995,3893.0,2023-02-11,Online,Amazon,Clothing,696.27,Debit Card,Approved,New Dustin
100996,4102.0,2023-02-11,ATM,Target,Groceries,3263.83,UPI,Approved,Nathanbury
100997,3224.0,2023-02-11,Mobile Payment,Walmart,Dining,4761.25,Credit Card,Approved,Pattersonchester
100998,2715.0,2023-02-11,POS,Amazon,Travel,3616.52,PayPal,Declined,North Jennifer
100999,4248.0,2023-02-11,Online,Netflix,Clothing,3044.92,Credit Card,Approved,East Mercedestown
101000,3080.0,2023-02-11,ATM,Target,Dining,3102.44,PayPal,Approved,Sophiabury
101001,4676.0,2023-02-11,Mobile Payment,Target,Entertainment,3798.63,Credit Card,Approved,Danieltown
101002,1611.0,2023-02-11,Mobile Payment,Target,Clothing,4631.66,PayPal,Approved,East Joseph
101003,1922.0,2023-02-11,Mobile Payment,Netflix,Groceries,3175.25,PayPal,Approved,Port Markborough
101004,3276.0,2023-02-11,Online,BestBuy,Dining,3135.54,Debit Card,Approved,Kochborough
101005,2284.0,2023-02-11,Online,BestBuy,Clothing,1713.5,UPI,Approved,Kerriborough
101006,3268.0,2023-02-11,Online,Apple Store,Dining,1910.84,Credit Card,Declined,Danielmouth
101007,3392.0,2023-02-11,ATM,Target,Travel,3503.1,UPI,Approved,Cookchester
101008,4091.0,2023-02-12,Online,BestBuy,Entertainment,785.24,Credit Card,Declined,Meganfort
101009,1287.0,2023-02-12,Online,Walmart,Groceries,2613.79,PayPal,Approved,Maureenmouth
101010,1882.0,2023-02-12,ATM,Amazon,Groceries,2429.21,Debit Card,Approved,Lake Eric
101011,2690.0,2023-02-12,Online,BestBuy,Clothing,3402.76,UPI,Approved,Port Trevor
101012,3174.0,2023-02-12,Mobile Payment,Netflix,Electronics,837.1,UPI,Approved,Bryanville
101013,4683.0,2023-02-12,POS,Walmart,Travel,575.42,UPI,Approved,Lisaville
101014,4533.0,2023-02-12,ATM,BestBuy,Clothing,196.25,UPI,Approved,Patriciaview
101015,3120.0,2023-02-12,POS,Target,Entertainment,831.54,UPI,Approved,Castillotown
101016,4436.0,2023-02-12,Online,Amazon,Dining,1643.89,PayPal,Approved,Dodsonfurt
101017,2493.0,2023-02-12,POS,Netflix,Entertainment,1341.21,Debit Card,Approved,Lake Susantown
101018,2691.0,2023-02-12,ATM,Walmart,Groceries,942.81,PayPal,Approved,Flowersland
101019,3442.0,2023-02-12,POS,Walmart,Electronics,239.35,Credit Card,Declined,Smithburgh
101020,2241.0,2023-02-12,Online,Apple Store,Travel,2485.6,PayPal,Approved,Port Anthonymouth
101021,2116.0,2023-02-12,POS,Uber,Electronics,3229.44,Debit Card,Approved,Edwardston
101022,4275.0,2023-02-12,ATM,Walmart,Dining,4248.47,Debit Card,Approved,Moontown
101023,3580.0,2023-02-12,Mobile Payment,Netflix,Clothing,2657.57,PayPal,Approved,Markside
101024,1573.0,2023-02-12,Online,Uber,Entertainment,165.13,Debit Card,Approved,North Williamshire
101025,4542.0,2023-02-12,Online,Target,Clothing,4831.38,Debit Card,Declined,Rodriguezborough
101026,2184.0,2023-02-12,Online,BestBuy,Travel,2575.97,UPI,Approved,West Josephshire
101027,4510.0,2023-02-12,Online,Walmart,Clothing,4081.54,PayPal,Approved,North Heather
101028,4734.0,2023-02-12,ATM,Apple Store,Clothing,3022.29,UPI,Approved,Evansview
101029,2653.0,2023-02-12,Online,Walmart,Entertainment,2243.53,Credit Card,Approved,North Ricky
101030,3234.0,2023-02-12,Mobile Payment,BestBuy,Entertainment,1017.95,PayPal,Approved,Vickiton
101031,4945.0,2023-02-12,ATM,Target,Dining,1093.54,PayPal,Approved,North Jonathan
101032,2292.0,2023-02-13,ATM,Netflix,Electronics,4719.03,Credit Card,Approved,Brittanyhaven
101033,2596.0,2023-02-13,POS,Apple Store,Entertainment,4227.4,PayPal,Approved,Lorrainechester
101034,3839.0,2023-02-13,ATM,Amazon,Groceries,4890.85,UPI,Approved,Jonathanberg
